accuracy,algorithm,candidate_edge_count,condition_bits,condition_label,decoding_algorithm,embedding_model,f1,model,pair_name,precision,raw_row_path,recall,replication,status,thinking_mode_supported,verified_edge_count,avg_duration_seconds,avg_tokens_per_second,max_duration_seconds,max_tokens_per_second,response_trace_count,total_completion_tokens,total_prompt_tokens
1.0,algo1,18,10101,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/beam_num_beams_2/sg1_sg2/10101/rep_01/raw_row.json,1.0,1,finished,False,10,6.666681,25.883806,11.80412,30.080269,2.0,302.0,1947.0
0.4090909090909091,algo1,17,10101,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.5806451612903226,allenai/Olmo-3-7B-Instruct,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg1_sg2/10101/rep_02/raw_row.json,0.4090909090909091,2,finished,False,1,,,,,,,
1.0,algo1,18,10101,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/beam_num_beams_2/sg1_sg2/10101/rep_02/raw_row.json,1.0,2,finished,False,10,6.693280499999999,25.7982685,11.853174,29.998946,2.0,302.0,1947.0
0.4090909090909091,algo1,17,10101,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.5806451612903226,allenai/Olmo-3-7B-Instruct,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg1_sg2/10101/rep_03/raw_row.json,0.4090909090909091,3,finished,False,1,,,,,,,
1.0,algo1,18,10101,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/beam_num_beams_2/sg1_sg2/10101/rep_03/raw_row.json,1.0,3,finished,False,10,6.9867775000000005,25.2765045,12.438802,29.972248,2.0,302.0,1947.0
0.4090909090909091,algo1,17,10101,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.5806451612903226,allenai/Olmo-3-7B-Instruct,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg1_sg2/10101/rep_04/raw_row.json,0.4090909090909091,4,finished,False,1,,,,,,,
1.0,algo1,18,10101,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/beam_num_beams_2/sg1_sg2/10101/rep_04/raw_row.json,1.0,4,finished,False,10,6.7794609999999995,25.567379000000003,12.016926,29.831472,2.0,302.0,1947.0
0.7727272727272727,algo1,13,11001,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,allenai/Olmo-3-7B-Instruct,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg1_sg2/11001/rep_00/raw_row.json,0.7727272727272727,0,finished,False,4,,,,,,,
0.7727272727272727,algo1,17,11001,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,allenai/Olmo-3-7B-Instruct,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/beam_num_beams_2/sg1_sg2/11001/rep_00/raw_row.json,0.7727272727272727,0,finished,False,3,6.7064905,20.250252,11.944565,21.432342,2.0,284.0,1987.0
0.7727272727272727,algo1,13,11001,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,allenai/Olmo-3-7B-Instruct,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg1_sg2/11001/rep_01/raw_row.json,0.7727272727272727,1,finished,False,4,,,,,,,
0.7727272727272727,algo1,17,11001,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,allenai/Olmo-3-7B-Instruct,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/beam_num_beams_2/sg1_sg2/11001/rep_01/raw_row.json,0.7727272727272727,1,finished,False,3,6.7237795,20.2628725,11.986871,21.356699,2.0,284.0,1987.0
0.7727272727272727,algo1,13,11001,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,allenai/Olmo-3-7B-Instruct,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg1_sg2/11001/rep_02/raw_row.json,0.7727272727272727,2,finished,False,4,,,,,,,
0.7727272727272727,algo1,17,11001,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,allenai/Olmo-3-7B-Instruct,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/beam_num_beams_2/sg1_sg2/11001/rep_02/raw_row.json,0.7727272727272727,2,finished,False,3,6.728127499999999,20.299813,12.003395,21.327299,2.0,284.0,1987.0
0.7727272727272727,algo1,13,11001,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,allenai/Olmo-3-7B-Instruct,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg1_sg2/11001/rep_03/raw_row.json,0.7727272727272727,3,finished,False,4,,,,,,,
0.7727272727272727,algo1,17,11001,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,allenai/Olmo-3-7B-Instruct,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/beam_num_beams_2/sg1_sg2/11001/rep_03/raw_row.json,0.7727272727272727,3,finished,False,3,6.697693,20.3505635,11.941897,21.43713,2.0,284.0,1987.0
0.7727272727272727,algo1,13,11001,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,allenai/Olmo-3-7B-Instruct,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg1_sg2/11001/rep_04/raw_row.json,0.7727272727272727,4,finished,False,4,,,,,,,
0.7727272727272727,algo1,17,11001,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,allenai/Olmo-3-7B-Instruct,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/beam_num_beams_2/sg1_sg2/11001/rep_04/raw_row.json,0.7727272727272727,4,finished,False,3,6.679939,20.3884135,11.907417,21.499205,2.0,284.0,1987.0
0.7727272727272727,algo1,17,10100,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,allenai/Olmo-3-7B-Instruct,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg1_sg2/10100/rep_00/raw_row.json,0.7727272727272727,0,finished,False,5,,,,,,,
0.7727272727272727,algo1,17,10100,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,allenai/Olmo-3-7B-Instruct,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg1_sg2/10100/rep_01/raw_row.json,0.7727272727272727,1,finished,False,5,,,,,,,
0.5909090909090909,algo1,19,10100,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,0.7428571428571429,allenai/Olmo-3-7B-Instruct,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/sg1_sg2/10100/rep_01/raw_row.json,0.5909090909090909,1,finished,False,4,9.8986835,16.418236999999998,18.008827,19.009921,2.0,283.0,1382.0
0.7727272727272727,algo1,17,10100,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,allenai/Olmo-3-7B-Instruct,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg1_sg2/10100/rep_02/raw_row.json,0.7727272727272727,2,finished,False,5,,,,,,,
0.5909090909090909,algo1,19,10100,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,0.7428571428571429,allenai/Olmo-3-7B-Instruct,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/sg1_sg2/10100/rep_02/raw_row.json,0.5909090909090909,2,finished,False,4,9.905355,16.493606,18.038333,19.183276,2.0,283.0,1382.0
0.7727272727272727,algo1,17,10100,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,allenai/Olmo-3-7B-Instruct,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg1_sg2/10100/rep_03/raw_row.json,0.7727272727272727,3,finished,False,5,,,,,,,
0.5909090909090909,algo1,19,10100,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,0.7428571428571429,allenai/Olmo-3-7B-Instruct,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/sg1_sg2/10100/rep_03/raw_row.json,0.5909090909090909,3,finished,False,4,9.8453185,16.550819,17.920439,19.206889,2.0,283.0,1382.0
0.7727272727272727,algo1,17,10100,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.8717948717948718,allenai/Olmo-3-7B-Instruct,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg1_sg2/10100/rep_04/raw_row.json,0.7727272727272727,4,finished,False,5,,,,,,,
0.5909090909090909,algo1,19,10100,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,0.7428571428571429,allenai/Olmo-3-7B-Instruct,sg1_sg2,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/sg1_sg2/10100/rep_04/raw_row.json,0.5909090909090909,4,finished,False,4,9.882389,16.5281775,17.995766,19.219767,2.0,283.0,1382.0
0.0,algo1,11,01011,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg1_sg2/01011/rep_00/raw_row.json,0.0,0,finished,False,3,,,,,,,
0.0,algo1,11,01011,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg1_sg2/01011/rep_01/raw_row.json,0.0,1,finished,False,3,,,,,,,
0.0,algo1,11,01011,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg1_sg2/01011/rep_02/raw_row.json,0.0,2,finished,False,3,,,,,,,
0.0,algo1,11,01011,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg1_sg2/01011/rep_03/raw_row.json,0.0,3,finished,False,3,,,,,,,
0.0,algo1,11,01011,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg1_sg2/01011/rep_04/raw_row.json,0.0,4,finished,False,3,,,,,,,
0.0,algo1,4,10011,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg1_sg2/10011/rep_00/raw_row.json,0.0,0,finished,False,1,,,,,,,
0.0,algo1,4,10011,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg1_sg2/10011/rep_01/raw_row.json,0.0,1,finished,False,1,,,,,,,
0.0,algo1,4,10011,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg1_sg2/10011/rep_02/raw_row.json,0.0,2,finished,False,1,,,,,,,
0.0,algo1,4,10011,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg1_sg2/10011/rep_03/raw_row.json,0.0,3,finished,False,1,,,,,,,
0.0,algo1,4,10011,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg1_sg2/10011/rep_04/raw_row.json,0.0,4,finished,False,1,,,,,,,
0.0,algo1,1,11111,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg1_sg2/11111/rep_00/raw_row.json,0.0,0,finished,False,1,,,,,,,
0.0,algo1,1,11111,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg1_sg2/11111/rep_01/raw_row.json,0.0,1,finished,False,1,,,,,,,
0.0,algo1,1,11111,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg1_sg2/11111/rep_02/raw_row.json,0.0,2,finished,False,1,,,,,,,
0.0,algo1,1,11111,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg1_sg2/11111/rep_03/raw_row.json,0.0,3,finished,False,1,,,,,,,
0.0,algo1,1,11111,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg1_sg2,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg1_sg2/11111/rep_04/raw_row.json,0.0,4,finished,False,1,,,,,,,
0.0,algo1,19,10010,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg3_sg1,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/10010/rep_00/raw_row.json,0.0,0,finished,False,6,,,,,,,
0.0,algo1,19,10010,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg3_sg1,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/10010/rep_01/raw_row.json,0.0,1,finished,False,6,,,,,,,
0.0,algo1,19,10010,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg3_sg1,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/10010/rep_02/raw_row.json,0.0,2,finished,False,6,,,,,,,
0.0,algo1,19,10010,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg3_sg1,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/10010/rep_03/raw_row.json,0.0,3,finished,False,6,,,,,,,
0.6363636363636364,algo1,18,10100,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.7777777777777778,allenai/Olmo-3-7B-Instruct,sg3_sg1,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/10100/rep_00/raw_row.json,0.6363636363636364,0,finished,False,3,,,,,,,
0.6363636363636364,algo1,18,10100,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.7777777777777778,allenai/Olmo-3-7B-Instruct,sg3_sg1,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/10100/rep_01/raw_row.json,0.6363636363636364,1,finished,False,3,,,,,,,
0.6363636363636364,algo1,18,10100,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.7777777777777778,allenai/Olmo-3-7B-Instruct,sg3_sg1,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/10100/rep_02/raw_row.json,0.6363636363636364,2,finished,False,3,,,,,,,
0.6363636363636364,algo1,18,10100,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.7777777777777778,allenai/Olmo-3-7B-Instruct,sg3_sg1,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/10100/rep_03/raw_row.json,0.6363636363636364,3,finished,False,3,,,,,,,
1.0,algo1,19,10110,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg3_sg1,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/10110/rep_00/raw_row.json,1.0,0,finished,False,6,,,,,,,
1.0,algo1,19,10110,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg3_sg1,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/10110/rep_01/raw_row.json,1.0,1,finished,False,6,,,,,,,
1.0,algo1,19,10110,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg3_sg1,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/10110/rep_02/raw_row.json,1.0,2,finished,False,6,,,,,,,
1.0,algo1,19,10110,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg3_sg1,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/10110/rep_03/raw_row.json,1.0,3,finished,False,6,,,,,,,
0.0,algo1,9,10111,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg3_sg1,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/10111/rep_00/raw_row.json,0.0,0,finished,False,3,,,,,,,
0.0,algo1,9,10111,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg3_sg1,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/10111/rep_01/raw_row.json,0.0,1,finished,False,3,,,,,,,
0.0,algo1,9,10111,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg3_sg1,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/10111/rep_02/raw_row.json,0.0,2,finished,False,3,,,,,,,
0.0,algo1,9,10111,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg3_sg1,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/10111/rep_03/raw_row.json,0.0,3,finished,False,3,,,,,,,
0.4090909090909091,algo1,18,11000,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.5806451612903226,allenai/Olmo-3-7B-Instruct,sg3_sg1,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/11000/rep_00/raw_row.json,0.4090909090909091,0,finished,False,1,,,,,,,
0.4090909090909091,algo1,18,11000,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.5806451612903226,allenai/Olmo-3-7B-Instruct,sg3_sg1,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/11000/rep_01/raw_row.json,0.4090909090909091,1,finished,False,1,,,,,,,
0.4090909090909091,algo1,18,11000,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.5806451612903226,allenai/Olmo-3-7B-Instruct,sg3_sg1,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/11000/rep_02/raw_row.json,0.4090909090909091,2,finished,False,1,,,,,,,
0.4090909090909091,algo1,18,11000,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.5806451612903226,allenai/Olmo-3-7B-Instruct,sg3_sg1,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/11000/rep_03/raw_row.json,0.4090909090909091,3,finished,False,1,,,,,,,
0.0,algo1,2,11001,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg3_sg1,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/11001/rep_00/raw_row.json,0.0,0,finished,False,2,,,,,,,
0.0,algo1,2,11001,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg3_sg1,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/11001/rep_01/raw_row.json,0.0,1,finished,False,2,,,,,,,
0.0,algo1,2,11001,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg3_sg1,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/11001/rep_02/raw_row.json,0.0,2,finished,False,2,,,,,,,
0.0,algo1,2,11001,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg3_sg1,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/11001/rep_03/raw_row.json,0.0,3,finished,False,2,,,,,,,
1.0,algo1,20,11010,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg3_sg1,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/11010/rep_00/raw_row.json,1.0,0,finished,False,7,,,,,,,
1.0,algo1,20,11010,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg3_sg1,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/11010/rep_01/raw_row.json,1.0,1,finished,False,7,,,,,,,
1.0,algo1,20,11010,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg3_sg1,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/11010/rep_02/raw_row.json,1.0,2,finished,False,7,,,,,,,
1.0,algo1,20,11010,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,1.0,allenai/Olmo-3-7B-Instruct,sg3_sg1,1.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/11010/rep_03/raw_row.json,1.0,3,finished,False,7,,,,,,,
0.0,algo1,9,11011,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg3_sg1,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/11011/rep_00/raw_row.json,0.0,0,finished,False,3,,,,,,,
0.0,algo1,9,11011,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg3_sg1,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/11011/rep_01/raw_row.json,0.0,1,finished,False,3,,,,,,,
0.0,algo1,9,11011,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg3_sg1,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/11011/rep_02/raw_row.json,0.0,2,finished,False,3,,,,,,,
0.0,algo1,9,11011,greedy,greedy,Qwen/Qwen3-Embedding-0.6B,0.0,allenai/Olmo-3-7B-Instruct,sg3_sg1,0.0,/workspace/results/hf-paper-batch-algo1-olmo-current/runs/algo1/allenai__Olmo-3-7B-Instruct/greedy/sg3_sg1/11011/rep_03/raw_row.json,0.0,3,finished,False,3,,,,,,,
