algorithm,avg_duration_seconds,avg_tokens_per_second,condition_bits,condition_label,decoding_algorithm,embedding_model,max_duration_seconds,max_tokens_per_second,model,pair_name,raw_row_path,recall,replication,response_trace_count,result_edge_count,status,thinking_mode_supported,total_completion_tokens,total_prompt_tokens
algo3,3.172386403846154,24.057024076923078,1101,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,43.140075,31.112803,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_2/subgraph_1_to_subgraph_3/1101/rep_03/raw_row.json,0.0,3,52,120,finished,False,3691,26103
algo3,3.1510290000000003,24.100209211538463,1101,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,42.817916,31.18429,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_2/subgraph_1_to_subgraph_3/1101/rep_04/raw_row.json,0.0,4,52,120,finished,False,3691,26103
algo3,2.8618153636363637,26.169316636363636,1110,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,35.194785,29.322526,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_2/subgraph_1_to_subgraph_3/1110/rep_00/raw_row.json,0.0,0,22,95,finished,False,1754,12122
algo3,2.8626285,26.204809136363636,1110,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,35.264768,29.264336,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_2/subgraph_1_to_subgraph_3/1110/rep_01/raw_row.json,0.0,1,22,95,finished,False,1754,12122
algo3,2.916746454545454,25.5884675,1110,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,35.76262,28.856946,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_2/subgraph_1_to_subgraph_3/1110/rep_02/raw_row.json,0.0,2,22,95,finished,False,1754,12122
algo3,2.9045908636363635,25.633936409090907,1110,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,35.562883,29.01902,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_2/subgraph_1_to_subgraph_3/1110/rep_03/raw_row.json,0.0,3,22,95,finished,False,1754,12122
algo3,2.8959808181818185,25.790111500000002,1110,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,35.541375,29.036581,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_2/subgraph_1_to_subgraph_3/1110/rep_04/raw_row.json,0.0,4,22,95,finished,False,1754,12122
algo3,1.7091977692307692,25.552960538461537,1111,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,35.685403,30.609729,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_2/subgraph_1_to_subgraph_3/1111/rep_00/raw_row.json,0.0,0,117,555,finished,False,5317,64302
algo3,1.712248658119658,25.478354102564104,1111,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,35.656689,31.063771,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_2/subgraph_1_to_subgraph_3/1111/rep_01/raw_row.json,0.0,1,117,555,finished,False,5317,64302
algo3,1.7301647948717949,25.1945084017094,1111,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,35.744543,30.457721,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_2/subgraph_1_to_subgraph_3/1111/rep_02/raw_row.json,0.0,2,117,555,finished,False,5317,64302
algo3,1.7257474017094019,25.218084794871796,1111,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,35.511549,30.729424,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_2/subgraph_1_to_subgraph_3/1111/rep_03/raw_row.json,0.0,3,117,555,finished,False,5317,64302
algo3,1.7228289743589744,25.338328743589745,1111,beam_num_beams_2,beam,Qwen/Qwen3-Embedding-0.6B,35.93602,30.74869,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_2/subgraph_1_to_subgraph_3/1111/rep_04/raw_row.json,0.0,4,117,555,finished,False,5317,64302
algo3,3.534710727272727,22.511501136363634,0000,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,19.833256,28.174561,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0000/rep_00/raw_row.json,0.0,0,22,42,finished,False,1784,5280
algo3,3.524524454545454,22.671818181818182,0000,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,19.828996,28.281297,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0000/rep_01/raw_row.json,0.0,1,22,42,finished,False,1784,5280
algo3,3.547982909090909,22.43633877272727,0000,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,19.923432,28.121884,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0000/rep_02/raw_row.json,0.0,2,22,42,finished,False,1784,5280
algo3,3.5470188636363633,22.562713318181817,0000,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,20.172898,28.205034,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0000/rep_03/raw_row.json,0.0,3,22,42,finished,False,1784,5280
algo3,3.5287934545454545,22.617324999999997,0000,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,19.816607,28.226984,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0000/rep_04/raw_row.json,0.0,4,22,42,finished,False,1784,5280
algo3,2.2926278125,21.298528140625,0001,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,19.853838,28.206868,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0001/rep_00/raw_row.json,0.0,0,64,150,finished,False,3298,15327
algo3,2.296385921875,21.25906884375,0001,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,19.894721,28.173106,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0001/rep_01/raw_row.json,0.0,1,64,150,finished,False,3298,15327
algo3,2.294487609375,21.264968015625,0001,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,19.849395,28.244051,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0001/rep_02/raw_row.json,0.0,2,64,150,finished,False,3298,15327
algo3,2.2821620625,21.4609846875,0001,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,19.797646,28.108859,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0001/rep_03/raw_row.json,0.0,3,64,150,finished,False,3298,15327
algo3,2.285711578125,21.39347790625,0001,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,19.809342,28.287481,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0001/rep_04/raw_row.json,0.0,4,64,150,finished,False,3298,15327
algo3,3.4449075909090907,22.046708,0010,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,14.361317,27.121644,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0010/rep_00/raw_row.json,0.0,0,22,70,finished,False,1147,5280
algo3,3.4448560454545456,21.989240409090907,0010,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,14.341372,27.231535,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0010/rep_01/raw_row.json,0.0,1,22,70,finished,False,1147,5280
algo3,3.453913409090909,21.969997272727273,0010,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,14.397913,27.114766,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0010/rep_02/raw_row.json,0.0,2,22,70,finished,False,1147,5280
algo3,3.457136,21.85376590909091,0010,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,14.351423,26.556699,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0010/rep_03/raw_row.json,0.0,3,22,70,finished,False,1147,5280
algo3,3.439884727272727,22.09984718181818,0010,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,14.362722,27.238337,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0010/rep_04/raw_row.json,0.0,4,22,70,finished,False,1147,5280
algo3,2.432939909090909,17.22043986363636,0100,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,13.168093,21.240589,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0100/rep_00/raw_row.json,0.0,0,22,66,finished,False,880,7678
algo3,2.4320557727272725,17.2568145,0100,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,13.190263,21.202501,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0100/rep_01/raw_row.json,0.0,1,22,66,finished,False,880,7678
algo3,2.4320481363636364,17.244906045454545,0100,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,13.176809,21.27632,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0100/rep_02/raw_row.json,0.0,2,22,66,finished,False,880,7678
algo3,2.428341045454545,17.270940772727272,0100,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,13.165185,21.284308,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0100/rep_03/raw_row.json,0.0,3,22,66,finished,False,880,7678
algo3,2.432174409090909,17.239297454545454,0100,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,13.177011,21.259614,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0100/rep_04/raw_row.json,0.0,4,22,66,finished,False,880,7678
algo3,1.8125117386363636,17.748305727272726,0101,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,13.186059,24.339852,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0101/rep_00/raw_row.json,0.0,0,88,264,finished,False,2920,30584
algo3,1.8135911477272728,17.73954146590909,0101,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,13.18623,24.442014,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0101/rep_01/raw_row.json,0.0,1,88,264,finished,False,2920,30584
algo3,1.8125409659090908,17.740047181818184,0101,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,13.204303,24.460241,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0101/rep_02/raw_row.json,0.0,2,88,264,finished,False,2920,30584
algo3,1.8129147045454546,17.738663852272726,0101,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,13.165106,24.471512,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0101/rep_03/raw_row.json,0.0,3,88,264,finished,False,2920,30584
algo3,1.8131677954545453,17.74178665909091,0101,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,13.189346,24.392371,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0101/rep_04/raw_row.json,0.0,4,88,264,finished,False,2920,30584
algo3,1.72243,19.26426259090909,0110,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,2.033861,21.129996,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0110/rep_00/raw_row.json,0.0,0,22,110,finished,False,731,8118
algo3,1.7217239545454546,19.26926209090909,0110,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,2.015046,21.077164,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0110/rep_01/raw_row.json,0.0,1,22,110,finished,False,731,8118
algo3,1.722647318181818,19.25886768181818,0110,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,2.014285,21.117379,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0110/rep_02/raw_row.json,0.0,2,22,110,finished,False,731,8118
algo3,1.7207661818181819,19.28027209090909,0110,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,2.011541,21.11678,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0110/rep_03/raw_row.json,0.0,3,22,110,finished,False,731,8118
algo3,1.7205223636363636,19.28436459090909,0110,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,2.013477,21.091801,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0110/rep_04/raw_row.json,0.0,4,22,110,finished,False,731,8118
algo3,1.8504650833333334,18.522228234848484,0111,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,15.992587,21.085341,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0111/rep_00/raw_row.json,0.772727,0,132,660,finished,False,4194,48476
algo3,1.8476067272727272,18.552354765151513,0111,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,16.000517,21.095559,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0111/rep_01/raw_row.json,0.772727,1,132,660,finished,False,4194,48476
algo3,1.853266909090909,18.492555924242424,0111,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,16.010344,21.089347,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0111/rep_02/raw_row.json,0.772727,2,132,660,finished,False,4194,48476
algo3,1.849407340909091,18.52728675757576,0111,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,15.983138,21.106386,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0111/rep_03/raw_row.json,0.772727,3,132,660,finished,False,4194,48476
algo3,1.8475207348484848,18.54725088636364,0111,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,15.978497,20.984842,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/0111/rep_04/raw_row.json,0.772727,4,132,660,finished,False,4194,48476
algo3,4.3478755,17.60866168181818,1000,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,15.478988,24.170588,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1000/rep_00/raw_row.json,0.0,0,22,54,finished,False,1792,8668
algo3,4.343452272727273,17.655655454545453,1000,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,15.475985,24.164134,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1000/rep_01/raw_row.json,0.0,1,22,54,finished,False,1792,8668
algo3,4.345103045454546,17.645978863636362,1000,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,15.476063,24.150352,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1000/rep_02/raw_row.json,0.0,2,22,54,finished,False,1792,8668
algo3,4.3428997272727266,17.67587668181818,1000,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,15.493153,24.15579,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1000/rep_03/raw_row.json,0.0,3,22,54,finished,False,1792,8668
algo3,4.3666077727272725,17.637268000000002,1000,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,15.961232,24.179146,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1000/rep_04/raw_row.json,0.0,4,22,54,finished,False,1792,8668
algo3,4.034928644736842,17.63231388157895,1001,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,15.480667,24.2778,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1001/rep_00/raw_row.json,0.0,0,76,207,finished,False,5499,29847
algo3,4.036787934210526,17.61792185526316,1001,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,15.498611,24.261628,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1001/rep_01/raw_row.json,0.0,1,76,207,finished,False,5499,29847
algo3,4.036768157894737,17.609834789473684,1001,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,15.505418,24.258038,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1001/rep_02/raw_row.json,0.0,2,76,207,finished,False,5499,29847
algo3,4.037060657894737,17.62133447368421,1001,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,15.494983,24.323729,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1001/rep_03/raw_row.json,0.0,3,76,207,finished,False,5499,29847
algo3,4.033550394736842,17.63460527631579,1001,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,15.487984,24.315305,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1001/rep_04/raw_row.json,0.0,4,76,207,finished,False,5499,29847
algo3,2.265411727272727,18.706906727272727,1010,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,6.95414,23.439274,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1010/rep_00/raw_row.json,0.0,0,22,110,finished,False,942,9284
algo3,2.264253,18.716265681818182,1010,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,6.952011,23.446454,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1010/rep_01/raw_row.json,0.0,1,22,110,finished,False,942,9284
algo3,2.2684906363636363,18.679849136363636,1010,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,6.963142,23.408972,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1010/rep_02/raw_row.json,0.0,2,22,110,finished,False,942,9284
algo3,2.265891909090909,18.701773636363637,1010,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,6.964702,23.40373,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1010/rep_03/raw_row.json,0.0,3,22,110,finished,False,942,9284
algo3,2.2663070909090908,18.70136840909091,1010,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,6.965055,23.402542,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1010/rep_04/raw_row.json,0.0,4,22,110,finished,False,942,9284
algo3,3.702513409090909,17.960707818181817,1011,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,104.353057,23.784633,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1011/rep_00/raw_row.json,0.0,0,132,650,finished,False,7397,55526
algo3,3.7044966893939395,17.953860909090906,1011,beam_num_beams_6,beam,Qwen/Qwen3-Embedding-0.6B,104.407769,23.761176,allenai/Olmo-3-7B-Instruct,subgraph_1_to_subgraph_3,/workspace/results/hf-paper-batch-algo3-olmo-current/runs/algo3/allenai__Olmo-3-7B-Instruct/beam_num_beams_6/subgraph_1_to_subgraph_3/1011/rep_01/raw_row.json,0.0,1,132,650,finished,False,7397,55526
