source_input,Example,Counter-Example,Number of Words,Depth,Source Subgraph Name,Target Subgraph Name,n_outputs,unique_output_count,mean_edge_count,sample_std_edge_count,mean_pairwise_jaccard,min_pairwise_jaccard,exact_match_pair_rate,union_edge_count
data/results/algo3/gemini-2.0-flash-exp/raw/method3_results_gemini-2.0-flash-exp.csv,1,1,3,1,subgraph_2,subgraph_3,5,5,31.2,17.049926686059386,0.08915177387570407,0.02197802197802198,0.0,125
data/results/algo3/gemini-2.0-flash-exp/raw/method3_results_gemini-2.0-flash-exp.csv,1,1,3,2,subgraph_1,subgraph_3,5,5,44.0,11.895377253370318,0.021354166666666667,0.0,0.0,206
data/results/algo3/gemini-2.0-flash-exp/raw/method3_results_gemini-2.0-flash-exp.csv,1,1,3,2,subgraph_2,subgraph_1,5,5,50.0,22.58317958127243,0.06691088069038736,0.007407407407407408,0.0,205
data/results/algo3/gemini-2.0-flash-exp/raw/method3_results_gemini-2.0-flash-exp.csv,1,1,3,2,subgraph_2,subgraph_3,5,5,31.8,9.364827814754525,0.08952085754442453,0.029850746268656716,0.0,124
data/results/algo3/gemini-2.0-flash-exp/raw/method3_results_gemini-2.0-flash-exp.csv,1,1,5,1,subgraph_1,subgraph_3,5,5,87.2,10.232301793829187,0.06934505578865033,0.023952095808383235,0.0,364
data/results/algo3/gemini-2.0-flash-exp/raw/method3_results_gemini-2.0-flash-exp.csv,1,1,5,1,subgraph_2,subgraph_1,5,5,80.6,25.43226297441893,0.06118555570369523,0.011111111111111112,0.0,338
data/results/algo3/gemini-2.0-flash-exp/raw/method3_results_gemini-2.0-flash-exp.csv,1,1,5,1,subgraph_2,subgraph_3,5,5,54.8,17.166828478201793,0.10450607438747153,0.021739130434782608,0.0,212
data/results/algo3/gemini-2.0-flash-exp/raw/method3_results_gemini-2.0-flash-exp.csv,1,1,5,2,subgraph_1,subgraph_3,5,5,75.2,20.437710243566915,0.025111965740812314,0.0,0.0,341
data/results/algo3/gemini-2.0-flash-exp/raw/method3_results_gemini-2.0-flash-exp.csv,1,1,5,2,subgraph_2,subgraph_1,5,5,119.6,30.45980958574758,0.12078808517480602,0.049586776859504134,0.0,442
data/results/algo3/gemini-2.0-flash-exp/raw/method3_results_gemini-2.0-flash-exp.csv,1,1,5,2,subgraph_2,subgraph_3,5,5,57.8,21.417282740814716,0.0629683147804968,0.007518796992481203,0.0,230
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,-1,3,1,subgraph_1,subgraph_3,5,5,30.4,13.66747965061591,0.15975053895834274,0.05063291139240506,0.0,110
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,-1,3,1,subgraph_2,subgraph_1,5,5,32.2,11.233877335986895,0.11417393163652148,0.0,0.0,122
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,-1,3,1,subgraph_2,subgraph_3,5,5,23.8,10.2810505299799,0.12385955676067069,0.0,0.0,87
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,-1,3,2,subgraph_1,subgraph_3,5,5,49.8,15.139352694220449,0.09806567706645777,0.03669724770642202,0.0,198
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,-1,3,2,subgraph_2,subgraph_1,5,5,70.2,19.690099034794112,0.07272964496624199,0.005747126436781609,0.0,289
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,-1,3,2,subgraph_2,subgraph_3,5,5,41.4,4.878524367060187,0.12479871322786315,0.03571428571428571,0.0,145
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,-1,5,1,subgraph_1,subgraph_3,5,5,49.4,9.154233993076646,0.08778731217435407,0.027522935779816515,0.0,193
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,-1,5,1,subgraph_2,subgraph_1,5,5,56.6,17.329166165744965,0.2863475741134962,0.13559322033898305,0.0,148
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,-1,5,1,subgraph_2,subgraph_3,5,5,54.6,9.864076236526156,0.13571962786809488,0.05309734513274336,0.0,200
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,-1,5,2,subgraph_1,subgraph_3,5,5,135.4,16.349311912126456,0.06205938069346436,0.017006802721088437,0.0,559
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,-1,5,2,subgraph_2,subgraph_1,5,5,231.6,52.07974654316205,0.0710242507177667,0.04411764705882353,0.0,944
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,-1,5,2,subgraph_2,subgraph_3,5,5,96.2,17.8801565988668,0.11007752910093509,0.06111111111111111,0.0,370
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,1,3,1,subgraph_1,subgraph_3,5,5,27.0,3.3166247903554,0.10841742700510734,0.07547169811320754,0.0,109
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,1,3,1,subgraph_2,subgraph_1,5,5,39.8,20.48658097389606,0.05206389943074623,0.0,0.0,175
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,1,3,1,subgraph_2,subgraph_3,5,5,25.2,7.9498427657407165,0.08232828282828283,0.0,0.0,98
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,1,3,2,subgraph_1,subgraph_3,5,5,53.2,6.978538528947161,0.10293827368455274,0.04807692307692308,0.0,211
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,1,3,2,subgraph_2,subgraph_1,5,5,65.2,24.40696621868437,0.07385775084101737,0.007462686567164179,0.0,266
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,1,3,2,subgraph_2,subgraph_3,5,5,38.0,10.024968827881711,0.13683979801826904,0.05555555555555555,0.0,128
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,1,5,1,subgraph_1,subgraph_3,5,5,62.4,12.798437404620925,0.018328008400732832,0.0,0.0,293
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,1,5,1,subgraph_2,subgraph_1,5,5,72.2,9.391485505499116,0.14467880762669819,0.04132231404958678,0.0,217
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,1,5,1,subgraph_2,subgraph_3,5,5,48.6,8.384509526501834,0.16583490049320987,0.0625,0.0,141
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,1,5,2,subgraph_1,subgraph_3,5,5,97.6,41.79473651071388,0.05877180499058384,0.018867924528301886,0.0,424
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,1,5,2,subgraph_2,subgraph_1,5,5,136.2,60.54915358615676,0.07662119353959282,0.0,0.0,524
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,1,5,2,subgraph_2,subgraph_3,5,5,76.0,15.620499351813308,0.1351024733314819,0.04,0.0,268
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,-1,3,1,subgraph_1,subgraph_3,5,5,35.6,11.349008767288886,0.16987826127902564,0.04285714285714286,0.0,123
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,-1,3,1,subgraph_2,subgraph_1,5,5,41.6,19.204166214652485,0.10304938532133115,0.0,0.0,151
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,-1,3,1,subgraph_2,subgraph_3,5,5,24.4,7.436396977031283,0.13266998318790457,0.06,0.0,88
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,-1,3,2,subgraph_1,subgraph_3,5,5,61.8,6.379655163094632,0.028617900799751378,0.0,0.0,284
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,-1,3,2,subgraph_2,subgraph_1,5,5,62.2,16.90266251216062,0.0924938231145704,0.00847457627118644,0.0,235
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,-1,3,2,subgraph_2,subgraph_3,5,5,42.0,4.358898943540674,0.17587740165727334,0.046511627906976744,0.0,135
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,-1,5,1,subgraph_1,subgraph_3,5,5,68.4,17.700282483621553,0.07917332349141046,0.0,0.0,260
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,-1,5,1,subgraph_2,subgraph_1,5,5,80.2,13.682105101189656,0.18993303774313391,0.06748466257668712,0.0,251
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,-1,5,1,subgraph_2,subgraph_3,5,5,52.8,20.6082507748717,0.1196203348521803,0.0,0.0,209
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,-1,5,2,subgraph_1,subgraph_3,5,5,122.8,33.32716609614445,0.04392587321646285,0.0,0.0,544
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,-1,5,2,subgraph_2,subgraph_1,5,5,116.6,26.034592372457073,0.12860424836822829,0.0,0.0,440
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,-1,5,2,subgraph_2,subgraph_3,5,5,81.2,8.228000972289685,0.07203985998243548,0.03225806451612903,0.0,328
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,1,3,1,subgraph_1,subgraph_3,5,5,32.2,7.854934754662192,0.09726471281128854,0.05333333333333334,0.0,124
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,1,3,1,subgraph_2,subgraph_1,5,5,32.6,9.91463564635635,0.14749100604363763,0.0,0.0,114
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,1,3,1,subgraph_2,subgraph_3,5,5,21.4,3.2093613071762426,0.16625120504058905,0.0,0.0,69
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,1,3,2,subgraph_1,subgraph_3,5,5,62.4,19.83179265724609,0.06232778174916838,0.0,0.0,265
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,1,3,2,subgraph_2,subgraph_1,5,5,63.0,17.930421077041107,0.14132936778120947,0.007692307692307693,0.0,221
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,1,3,2,subgraph_2,subgraph_3,5,5,48.2,7.661592523751182,0.18848485875252693,0.15476190476190477,0.0,166
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,1,5,1,subgraph_1,subgraph_3,5,5,54.6,12.934450123604018,0.062333889820963086,0.02564102564102564,0.0,231
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,1,5,1,subgraph_2,subgraph_1,5,5,76.4,14.170391667134682,0.17671191268335334,0.0,0.0,241
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,1,5,1,subgraph_2,subgraph_3,5,5,66.4,16.28803241647069,0.046211351146913125,0.0,0.0,290
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,1,5,2,subgraph_1,subgraph_3,5,5,114.0,38.60699418499192,0.036916403292784575,0.0,0.0,503
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,1,5,2,subgraph_2,subgraph_1,5,5,133.8,42.938327866837106,0.058224942912366885,0.0,0.0,558
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,1,5,2,subgraph_2,subgraph_3,5,5,86.4,2.792848008753788,0.10469332985950155,0.060240963855421686,0.0,326
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,-1,3,1,subgraph_1,subgraph_3,5,5,18.4,9.370165420097983,0.037655677655677657,0.0,0.0,78
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,-1,3,1,subgraph_2,subgraph_1,5,5,13.2,7.52994023880668,0.03666666666666667,0.0,0.0,55
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,-1,3,1,subgraph_2,subgraph_3,5,5,25.8,6.572670690061994,0.10155880552939375,0.03333333333333333,0.0,101
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,-1,3,2,subgraph_1,subgraph_3,5,5,49.0,10.793516572461451,0.01670493629154415,0.0,0.0,235
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,-1,3,2,subgraph_2,subgraph_1,5,5,36.2,9.705668446840743,0.04248714140828745,0.0,0.0,159
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,-1,3,2,subgraph_2,subgraph_3,5,5,48.2,10.66302021005306,0.046551425255165105,0.018867924528301886,0.0,209
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,-1,5,1,subgraph_1,subgraph_3,5,5,60.6,19.37266114915553,0.04747492029355598,0.024193548387096774,0.0,272
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,-1,5,1,subgraph_2,subgraph_1,5,5,23.0,17.97220075561143,0.026083092186854073,0.0,0.0,102
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,-1,5,1,subgraph_2,subgraph_3,5,5,52.4,11.304866208850063,0.08527076428862143,0.0,0.0,194
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,-1,5,2,subgraph_1,subgraph_3,5,5,130.2,23.530830839560256,0.031601727092630635,0.0,0.0,604
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,-1,5,2,subgraph_2,subgraph_1,5,5,72.4,10.039920318408907,0.1424829800716723,0.013333333333333334,0.0,264
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,-1,5,2,subgraph_2,subgraph_3,5,5,93.4,8.933084573650918,0.30764015426261987,0.14545454545454545,0.0,236
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,1,3,1,subgraph_1,subgraph_3,5,5,34.2,8.526429498916883,0.04898955843497823,0.037037037037037035,0.0,158
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,1,3,1,subgraph_2,subgraph_1,5,5,19.2,8.408329203831164,0.15360021825539066,0.0,0.0,60
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,1,3,1,subgraph_2,subgraph_3,5,5,35.2,1.3038404810405297,0.17147319006444942,0.0,0.0,108
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,1,3,2,subgraph_1,subgraph_3,5,5,60.0,9.591663046625438,0.03208953986286758,0.0,0.0,274
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,1,3,2,subgraph_2,subgraph_1,5,5,28.6,9.98999499499374,0.05755902924384557,0.0,0.0,111
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,1,3,2,subgraph_2,subgraph_3,5,5,47.0,8.54400374531753,0.1343214585153512,0.0,0.0,161
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,1,5,1,subgraph_1,subgraph_3,5,5,59.2,9.884331034521253,0.07433388084637751,0.02727272727272727,0.0,246
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,1,5,1,subgraph_2,subgraph_1,5,5,21.6,8.87693640846886,0.061743925006291264,0.0,0.0,89
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,1,5,1,subgraph_2,subgraph_3,5,5,52.8,4.207136793592526,0.5001392534304319,0.3048780487804878,0.0,98
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,1,5,2,subgraph_1,subgraph_3,5,5,85.0,15.215124054702938,0.02611086700545317,0.0,0.0,394
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,1,5,2,subgraph_2,subgraph_1,5,5,85.6,31.213779008636557,0.06059209260821058,0.0,0.0,354
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,1,5,2,subgraph_2,subgraph_3,5,5,89.4,8.763560920082659,0.19635832658728283,0.0,0.0,285
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,-1,3,1,subgraph_1,subgraph_3,5,5,34.8,6.870225614927067,0.013241736360015929,0.0,0.0,166
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,-1,3,1,subgraph_2,subgraph_1,5,5,14.6,8.648699324175862,0.047407407407407405,0.0,0.0,61
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,-1,3,1,subgraph_2,subgraph_3,5,5,28.4,3.361547262794322,0.06380494505494505,0.0,0.0,113
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,-1,3,2,subgraph_1,subgraph_3,5,5,49.4,12.25969004502153,0.08865348389266559,0.008928571428571428,0.0,198
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,-1,3,2,subgraph_2,subgraph_1,5,5,30.2,7.726577508832744,0.21582894756903212,0.0136986301369863,0.0,104
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,-1,3,2,subgraph_2,subgraph_3,5,5,45.2,9.909591313469996,0.07544585133191467,0.0,0.0,176
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,-1,5,1,subgraph_1,subgraph_3,5,5,56.2,9.06642156531451,0.06818285755789386,0.0,0.0,240
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,-1,5,1,subgraph_2,subgraph_1,5,5,19.4,11.88696765369537,0.0076315789473684215,0.0,0.0,95
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,-1,5,1,subgraph_2,subgraph_3,5,5,48.6,11.523888232710346,0.0628288362810716,0.0,0.0,197
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,-1,5,2,subgraph_1,subgraph_3,5,5,71.2,20.117156856772777,0.029420614804740775,0.0,0.0,321
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,-1,5,2,subgraph_2,subgraph_1,5,5,53.0,15.443445211480501,0.08384197539170515,0.0,0.0,198
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,-1,5,2,subgraph_2,subgraph_3,5,5,106.6,13.049904214207858,0.11744137498094187,0.0,0.0,386
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,1,3,1,subgraph_1,subgraph_3,5,5,39.0,6.164414002968976,0.0743390682270363,0.0,0.0,157
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,1,3,1,subgraph_2,subgraph_1,5,5,15.8,7.463243262818116,0.01027126099706745,0.0,0.0,77
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,1,3,1,subgraph_2,subgraph_3,5,4,27.4,2.6076809620810595,0.3342463092463092,0.0,0.1,71
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,1,3,2,subgraph_1,subgraph_3,5,5,44.0,5.431390245600108,0.02745400305017779,0.0,0.0,204
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,1,3,2,subgraph_2,subgraph_1,5,5,38.6,11.88696765369537,0.0014285714285714286,0.0,0.0,192
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,1,3,2,subgraph_2,subgraph_3,5,5,46.2,6.180614856144977,0.1118167695102521,0.0,0.0,176
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,1,5,1,subgraph_1,subgraph_3,5,5,65.2,8.228000972289685,0.04958525844961771,0.0,0.0,289
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,1,5,1,subgraph_2,subgraph_1,5,5,17.8,3.271085446759225,0.15101061076604555,0.0,0.0,63
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,1,5,1,subgraph_2,subgraph_3,5,5,56.0,12.083045973594572,0.08585225489515919,0.0,0.0,205
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,1,5,2,subgraph_1,subgraph_3,5,5,84.6,12.541929676090517,0.0444140375218534,0.0,0.0,369
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,1,5,2,subgraph_2,subgraph_1,5,5,62.6,14.892951352905172,0.07667066380432556,0.0,0.0,249
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,1,5,2,subgraph_2,subgraph_3,5,5,99.6,24.945941553687646,0.17644716062195825,0.07142857142857142,0.0,323
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,-1,3,1,subgraph_1,subgraph_3,5,5,4.2,1.6431676725154984,0.06833333333333333,0.0,0.0,17
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,-1,3,1,subgraph_2,subgraph_1,5,5,19.2,5.403702434442518,0.316653732512857,0.0,0.0,57
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,-1,3,1,subgraph_2,subgraph_3,5,5,8.8,3.03315017762062,0.20107776983937975,0.05,0.0,28
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,-1,3,2,subgraph_1,subgraph_3,5,5,6.8,2.6832815729997477,0.03222222222222222,0.0,0.0,31
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,-1,3,2,subgraph_2,subgraph_1,5,5,33.6,12.09545369136685,0.08843621176537653,0.0125,0.0,128
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,-1,3,2,subgraph_2,subgraph_3,5,5,20.6,4.39317652729776,0.1283146244436567,0.022222222222222223,0.0,76
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,-1,5,1,subgraph_1,subgraph_3,5,5,5.2,3.492849839314596,0.021111111111111112,0.0,0.0,24
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,-1,5,1,subgraph_2,subgraph_1,5,5,28.4,10.549881515922348,0.18256131239137943,0.03636363636363636,0.0,96
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,-1,5,1,subgraph_2,subgraph_3,5,5,12.2,5.06951674225463,0.18087980646804175,0.03333333333333333,0.0,41
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,-1,5,2,subgraph_1,subgraph_3,5,5,9.6,5.5497747702046425,0.023645510835913312,0.0,0.0,44
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,-1,5,2,subgraph_2,subgraph_1,5,5,55.2,15.336231610144651,0.1254413599409518,0.022222222222222223,0.0,198
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,-1,5,2,subgraph_2,subgraph_3,5,5,41.0,8.860022573334675,0.1533531278814267,0.07352941176470588,0.0,143
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,1,3,1,subgraph_1,subgraph_3,5,4,3.2,2.4899799195977463,0.18333333333333332,0.0,0.1,13
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,1,3,1,subgraph_2,subgraph_1,5,5,14.2,6.1400325732035,0.27285331825037706,0.038461538461538464,0.0,38
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,1,3,1,subgraph_2,subgraph_3,5,5,10.6,3.286335345030997,0.11693609364964863,0.037037037037037035,0.0,40
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,1,3,2,subgraph_1,subgraph_3,5,5,11.0,7.176350047203662,0.021823548578766793,0.0,0.0,52
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,1,3,2,subgraph_2,subgraph_1,5,5,22.6,6.877499545619759,0.07702096838030358,0.017241379310344827,0.0,96
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,1,3,2,subgraph_2,subgraph_3,5,5,19.2,3.7682887362833544,0.1505225573798548,0.047619047619047616,0.0,69
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,1,5,1,subgraph_1,subgraph_3,5,5,6.0,5.787918451395113,0.06666666666666667,0.0,0.0,28
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,1,5,1,subgraph_2,subgraph_1,5,5,30.0,6.244997998398398,0.18650064503088432,0.016666666666666666,0.0,102
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,1,5,1,subgraph_2,subgraph_3,5,5,16.4,7.436396977031283,0.06607612832653433,0.0,0.0,71
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,1,5,2,subgraph_1,subgraph_3,5,5,14.4,4.335896677735761,0.008333333333333333,0.0,0.0,70
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,1,5,2,subgraph_2,subgraph_1,5,5,47.4,14.99333185119305,0.04409376335469619,0.011111111111111112,0.0,212
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,1,5,2,subgraph_2,subgraph_3,5,5,37.4,10.99090533122727,0.09226276846673404,0.03225806451612903,0.0,142
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,-1,3,1,subgraph_1,subgraph_3,5,5,13.4,2.9664793948382653,0.03822967380136164,0.0,0.0,60
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,-1,3,1,subgraph_2,subgraph_1,5,5,16.6,6.9498201415576215,0.03046466541588493,0.0,0.0,76
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,-1,3,1,subgraph_2,subgraph_3,5,5,11.8,4.764451699828638,0.2575832775420482,0.10344827586206896,0.0,40
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,-1,3,2,subgraph_1,subgraph_3,5,5,9.8,6.457553716385176,0.03398541114058355,0.0,0.0,43
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,-1,3,2,subgraph_2,subgraph_1,5,5,22.0,16.852299546352718,0.10727627174199754,0.046875,0.0,93
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,-1,3,2,subgraph_2,subgraph_3,5,5,22.8,2.4899799195977463,0.060107466371646746,0.0,0.0,97
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,-1,5,1,subgraph_1,subgraph_3,5,5,13.2,7.395944834840239,0.07284313725490196,0.0,0.0,56
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,-1,5,1,subgraph_2,subgraph_1,5,5,26.6,7.46993975879324,0.07378446786589785,0.0,0.0,103
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,-1,5,1,subgraph_2,subgraph_3,5,5,21.2,7.328028384224504,0.05773722956806589,0.0,0.0,90
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,-1,5,2,subgraph_1,subgraph_3,5,5,18.0,5.196152422706632,0.04567425026664157,0.0,0.0,79
