algorithm,model,source_input,failure_category,parsed_edge_count,is_failure
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,valid_output,15,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,valid_output,15,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,valid_output,26,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,valid_output,26,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,valid_output,26,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,valid_output,26,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,valid_output,26,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,valid_output,25,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,valid_output,25,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,valid_output,25,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,valid_output,25,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,valid_output,25,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,valid_output,24,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,valid_output,24,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,valid_output,24,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,valid_output,24,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,valid_output,24,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,valid_output,16,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,valid_output,16,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,valid_output,16,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,valid_output,16,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg1_sg2.csv,valid_output,16,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,48,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,48,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,48,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,48,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,48,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,30,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,30,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,30,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,30,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,30,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,35,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,35,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,35,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,35,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,35,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,34,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,34,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,34,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,34,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,34,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,45,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,45,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,45,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,45,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,45,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,24,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,24,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,24,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,24,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,24,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,37,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,37,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,37,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,37,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,37,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,29,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,29,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,29,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,29,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,29,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,28,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,28,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,28,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,28,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,28,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,21,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,21,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,21,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,21,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,21,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,24,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,24,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,24,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,24,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,24,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,28,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,28,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,28,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,28,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,28,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,44,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,44,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,44,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,44,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,44,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,30,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,30,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,30,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,30,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,30,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,29,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,29,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,29,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,29,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,29,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,24,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,24,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,24,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,24,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,24,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,30,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,30,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,30,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,30,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,30,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,28,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,28,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,28,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,28,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,28,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,42,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,42,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,42,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,42,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,42,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,33,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,33,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,33,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,33,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,33,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,35,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,35,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,35,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,35,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,35,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,25,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,25,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,25,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,25,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,25,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,24,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,24,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,24,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,24,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,24,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,30,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,30,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,30,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,30,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,30,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,17,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,17,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,17,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,17,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,17,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,19,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,19,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,19,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,19,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,19,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,24,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,24,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,24,False
algo1,gpt-5,/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/gpt-5/raw/algorithm1_results_sg2_sg3.csv,valid_output,24,False
