source_input,Example,Counter-Example,Number of Words,Depth,Source Subgraph Name,Target Subgraph Name,n_outputs,unique_output_count,mean_edge_count,sample_std_edge_count,mean_pairwise_jaccard,min_pairwise_jaccard,exact_match_pair_rate,union_edge_count
data/results/algo3/gemini-2.0-flash-exp/raw/method3_results_gemini-2.0-flash-exp.csv,1,1,3,1,subgraph_2,subgraph_3,5,5,31.2,17.049926686059386,0.089151773875704,0.0219780219780219,0.0,125
data/results/algo3/gemini-2.0-flash-exp/raw/method3_results_gemini-2.0-flash-exp.csv,1,1,3,2,subgraph_1,subgraph_3,5,5,44.0,11.895377253370318,0.0213541666666666,0.0,0.0,206
data/results/algo3/gemini-2.0-flash-exp/raw/method3_results_gemini-2.0-flash-exp.csv,1,1,3,2,subgraph_2,subgraph_1,5,5,50.0,22.58317958127243,0.0669108806903873,0.0074074074074074,0.0,205
data/results/algo3/gemini-2.0-flash-exp/raw/method3_results_gemini-2.0-flash-exp.csv,1,1,3,2,subgraph_2,subgraph_3,5,5,31.8,9.364827814754523,0.0895208575444245,0.0298507462686567,0.0,124
data/results/algo3/gemini-2.0-flash-exp/raw/method3_results_gemini-2.0-flash-exp.csv,1,1,5,1,subgraph_1,subgraph_3,5,5,87.2,10.232301793829189,0.0693450557886503,0.0239520958083832,0.0,364
data/results/algo3/gemini-2.0-flash-exp/raw/method3_results_gemini-2.0-flash-exp.csv,1,1,5,1,subgraph_2,subgraph_1,5,5,80.6,25.43226297441893,0.0611855557036952,0.0111111111111111,0.0,338
data/results/algo3/gemini-2.0-flash-exp/raw/method3_results_gemini-2.0-flash-exp.csv,1,1,5,1,subgraph_2,subgraph_3,5,5,54.8,17.166828478201793,0.1045060743874715,0.0217391304347826,0.0,212
data/results/algo3/gemini-2.0-flash-exp/raw/method3_results_gemini-2.0-flash-exp.csv,1,1,5,2,subgraph_1,subgraph_3,5,5,75.2,20.437710243566915,0.0251119657408123,0.0,0.0,341
data/results/algo3/gemini-2.0-flash-exp/raw/method3_results_gemini-2.0-flash-exp.csv,1,1,5,2,subgraph_2,subgraph_1,5,5,119.6,30.45980958574758,0.120788085174806,0.0495867768595041,0.0,442
data/results/algo3/gemini-2.0-flash-exp/raw/method3_results_gemini-2.0-flash-exp.csv,1,1,5,2,subgraph_2,subgraph_3,5,5,57.8,21.417282740814716,0.0629683147804968,0.0075187969924812,0.0,230
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,-1,3,1,subgraph_1,subgraph_3,5,5,30.4,13.66747965061591,0.1597505389583427,0.050632911392405,0.0,110
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,-1,3,1,subgraph_2,subgraph_1,5,5,32.2,11.233877335986897,0.1141739316365214,0.0,0.0,122
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,-1,3,1,subgraph_2,subgraph_3,5,5,23.8,10.2810505299799,0.1238595567606706,0.0,0.0,87
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,-1,3,2,subgraph_1,subgraph_3,5,5,49.8,15.139352694220449,0.0980656770664577,0.036697247706422,0.0,198
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,-1,3,2,subgraph_2,subgraph_1,5,5,70.2,19.690099034794112,0.0727296449662419,0.0057471264367816,0.0,289
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,-1,3,2,subgraph_2,subgraph_3,5,5,41.4,4.878524367060187,0.1247987132278631,0.0357142857142857,0.0,145
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,-1,5,1,subgraph_1,subgraph_3,5,5,49.4,9.154233993076646,0.087787312174354,0.0275229357798165,0.0,193
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,-1,5,1,subgraph_2,subgraph_1,5,5,56.6,17.329166165744965,0.2863475741134962,0.135593220338983,0.0,148
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,-1,5,1,subgraph_2,subgraph_3,5,5,54.6,9.864076236526156,0.1357196278680948,0.0530973451327433,0.0,200
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,-1,5,2,subgraph_1,subgraph_3,5,5,135.4,16.349311912126456,0.0620593806934643,0.0170068027210884,0.0,559
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,-1,5,2,subgraph_2,subgraph_1,5,5,231.6,52.07974654316205,0.0710242507177667,0.0441176470588235,0.0,944
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,-1,5,2,subgraph_2,subgraph_3,5,5,96.2,17.8801565988668,0.110077529100935,0.0611111111111111,0.0,370
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,1,3,1,subgraph_1,subgraph_3,5,5,27.0,3.3166247903554,0.1084174270051073,0.0754716981132075,0.0,109
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,1,3,1,subgraph_2,subgraph_1,5,5,39.8,20.48658097389606,0.0520638994307462,0.0,0.0,175
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,1,3,1,subgraph_2,subgraph_3,5,5,25.2,7.9498427657407165,0.0823282828282828,0.0,0.0,98
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,1,3,2,subgraph_1,subgraph_3,5,5,53.2,6.978538528947161,0.1029382736845527,0.048076923076923,0.0,211
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,1,3,2,subgraph_2,subgraph_1,5,5,65.2,24.40696621868437,0.0738577508410173,0.0074626865671641,0.0,266
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,1,3,2,subgraph_2,subgraph_3,5,5,38.0,10.024968827881713,0.136839798018269,0.0555555555555555,0.0,128
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,1,5,1,subgraph_1,subgraph_3,5,5,62.4,12.798437404620923,0.0183280084007328,0.0,0.0,293
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,1,5,1,subgraph_2,subgraph_1,5,5,72.2,9.391485505499116,0.1446788076266981,0.0413223140495867,0.0,217
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,1,5,1,subgraph_2,subgraph_3,5,5,48.6,8.384509526501834,0.1658349004932098,0.0625,0.0,141
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,1,5,2,subgraph_1,subgraph_3,5,5,97.6,41.79473651071388,0.0587718049905838,0.0188679245283018,0.0,424
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,1,5,2,subgraph_2,subgraph_1,5,5,136.2,60.54915358615676,0.0766211935395928,0.0,0.0,524
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,-1,1,5,2,subgraph_2,subgraph_3,5,5,76.0,15.620499351813308,0.1351024733314819,0.04,0.0,268
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,-1,3,1,subgraph_1,subgraph_3,5,5,35.6,11.349008767288886,0.1698782612790256,0.0428571428571428,0.0,123
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,-1,3,1,subgraph_2,subgraph_1,5,5,41.6,19.204166214652485,0.1030493853213311,0.0,0.0,151
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,-1,3,1,subgraph_2,subgraph_3,5,5,24.4,7.436396977031283,0.1326699831879045,0.06,0.0,88
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,-1,3,2,subgraph_1,subgraph_3,5,5,61.8,6.379655163094632,0.0286179007997513,0.0,0.0,284
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,-1,3,2,subgraph_2,subgraph_1,5,5,62.2,16.90266251216062,0.0924938231145704,0.0084745762711864,0.0,235
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,-1,3,2,subgraph_2,subgraph_3,5,5,42.0,4.358898943540674,0.1758774016572733,0.0465116279069767,0.0,135
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,-1,5,1,subgraph_1,subgraph_3,5,5,68.4,17.700282483621553,0.0791733234914104,0.0,0.0,260
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,-1,5,1,subgraph_2,subgraph_1,5,5,80.2,13.682105101189656,0.1899330377431339,0.0674846625766871,0.0,251
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,-1,5,1,subgraph_2,subgraph_3,5,5,52.8,20.6082507748717,0.1196203348521803,0.0,0.0,209
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,-1,5,2,subgraph_1,subgraph_3,5,5,122.8,33.32716609614445,0.0439258732164628,0.0,0.0,544
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,-1,5,2,subgraph_2,subgraph_1,5,5,116.6,26.034592372457073,0.1286042483682282,0.0,0.0,440
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,-1,5,2,subgraph_2,subgraph_3,5,5,81.2,8.228000972289685,0.0720398599824354,0.032258064516129,0.0,328
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,1,3,1,subgraph_1,subgraph_3,5,5,32.2,7.854934754662192,0.0972647128112885,0.0533333333333333,0.0,124
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,1,3,1,subgraph_2,subgraph_1,5,5,32.6,9.91463564635635,0.1474910060436376,0.0,0.0,114
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,1,3,1,subgraph_2,subgraph_3,5,5,21.4,3.2093613071762426,0.166251205040589,0.0,0.0,69
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,1,3,2,subgraph_1,subgraph_3,5,5,62.4,19.83179265724609,0.0623277817491683,0.0,0.0,265
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,1,3,2,subgraph_2,subgraph_1,5,5,63.0,17.930421077041107,0.1413293677812094,0.0076923076923076,0.0,221
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,1,3,2,subgraph_2,subgraph_3,5,5,48.2,7.661592523751182,0.1884848587525269,0.1547619047619047,0.0,166
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,1,5,1,subgraph_1,subgraph_3,5,5,54.6,12.934450123604018,0.062333889820963,0.0256410256410256,0.0,231
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,1,5,1,subgraph_2,subgraph_1,5,5,76.4,14.170391667134682,0.1767119126833533,0.0,0.0,241
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,1,5,1,subgraph_2,subgraph_3,5,5,66.4,16.28803241647069,0.0462113511469131,0.0,0.0,290
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,1,5,2,subgraph_1,subgraph_3,5,5,114.0,38.60699418499192,0.0369164032927845,0.0,0.0,503
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,1,5,2,subgraph_2,subgraph_1,5,5,133.8,42.938327866837106,0.0582249429123668,0.0,0.0,558
data/results/algo3/google-gemini-2.5-pro/raw/method3_results_google-gemini-2.5-pro.csv,1,1,5,2,subgraph_2,subgraph_3,5,5,86.4,2.792848008753788,0.1046933298595015,0.0602409638554216,0.0,326
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,-1,3,1,subgraph_1,subgraph_3,5,5,18.4,9.370165420097983,0.0376556776556776,0.0,0.0,78
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,-1,3,1,subgraph_2,subgraph_1,5,5,13.2,7.52994023880668,0.0366666666666666,0.0,0.0,55
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,-1,3,1,subgraph_2,subgraph_3,5,5,25.8,6.572670690061994,0.1015588055293937,0.0333333333333333,0.0,101
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,-1,3,2,subgraph_1,subgraph_3,5,5,49.0,10.793516572461453,0.0167049362915441,0.0,0.0,235
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,-1,3,2,subgraph_2,subgraph_1,5,5,36.2,9.705668446840743,0.0424871414082874,0.0,0.0,159
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,-1,3,2,subgraph_2,subgraph_3,5,5,48.2,10.66302021005306,0.0465514252551651,0.0188679245283018,0.0,209
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,-1,5,1,subgraph_1,subgraph_3,5,5,60.6,19.37266114915553,0.0474749202935559,0.0241935483870967,0.0,272
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,-1,5,1,subgraph_2,subgraph_1,5,5,23.0,17.97220075561143,0.026083092186854,0.0,0.0,102
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,-1,5,1,subgraph_2,subgraph_3,5,5,52.4,11.304866208850065,0.0852707642886214,0.0,0.0,194
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,-1,5,2,subgraph_1,subgraph_3,5,5,130.2,23.530830839560256,0.0316017270926306,0.0,0.0,604
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,-1,5,2,subgraph_2,subgraph_1,5,5,72.4,10.039920318408909,0.1424829800716723,0.0133333333333333,0.0,264
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,-1,5,2,subgraph_2,subgraph_3,5,5,93.4,8.933084573650918,0.3076401542626198,0.1454545454545454,0.0,236
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,1,3,1,subgraph_1,subgraph_3,5,5,34.2,8.526429498916883,0.0489895584349782,0.037037037037037,0.0,158
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,1,3,1,subgraph_2,subgraph_1,5,5,19.2,8.408329203831164,0.1536002182553906,0.0,0.0,60
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,1,3,1,subgraph_2,subgraph_3,5,5,35.2,1.3038404810405295,0.1714731900644494,0.0,0.0,108
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,1,3,2,subgraph_1,subgraph_3,5,5,60.0,9.591663046625438,0.0320895398628675,0.0,0.0,274
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,1,3,2,subgraph_2,subgraph_1,5,5,28.6,9.98999499499374,0.0575590292438455,0.0,0.0,111
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,1,3,2,subgraph_2,subgraph_3,5,5,47.0,8.54400374531753,0.1343214585153512,0.0,0.0,161
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,1,5,1,subgraph_1,subgraph_3,5,5,59.2,9.884331034521251,0.0743338808463775,0.0272727272727272,0.0,246
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,1,5,1,subgraph_2,subgraph_1,5,5,21.6,8.87693640846886,0.0617439250062912,0.0,0.0,89
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,1,5,1,subgraph_2,subgraph_3,5,5,52.8,4.207136793592526,0.5001392534304319,0.3048780487804878,0.0,98
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,1,5,2,subgraph_1,subgraph_3,5,5,85.0,15.215124054702938,0.0261108670054531,0.0,0.0,394
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,1,5,2,subgraph_2,subgraph_1,5,5,85.6,31.213779008636557,0.0605920926082105,0.0,0.0,354
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,-1,1,5,2,subgraph_2,subgraph_3,5,5,89.4,8.763560920082659,0.1963583265872828,0.0,0.0,285
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,-1,3,1,subgraph_1,subgraph_3,5,5,34.8,6.870225614927067,0.0132417363600159,0.0,0.0,166
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,-1,3,1,subgraph_2,subgraph_1,5,5,14.6,8.648699324175862,0.0474074074074074,0.0,0.0,61
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,-1,3,1,subgraph_2,subgraph_3,5,5,28.4,3.361547262794322,0.063804945054945,0.0,0.0,113
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,-1,3,2,subgraph_1,subgraph_3,5,5,49.4,12.25969004502153,0.0886534838926655,0.0089285714285714,0.0,198
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,-1,3,2,subgraph_2,subgraph_1,5,5,30.2,7.726577508832744,0.2158289475690321,0.0136986301369863,0.0,104
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,-1,3,2,subgraph_2,subgraph_3,5,5,45.2,9.909591313469996,0.0754458513319146,0.0,0.0,176
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,-1,5,1,subgraph_1,subgraph_3,5,5,56.2,9.06642156531451,0.0681828575578938,0.0,0.0,240
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,-1,5,1,subgraph_2,subgraph_1,5,5,19.4,11.88696765369537,0.0076315789473684,0.0,0.0,95
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,-1,5,1,subgraph_2,subgraph_3,5,5,48.6,11.523888232710346,0.0628288362810716,0.0,0.0,197
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,-1,5,2,subgraph_1,subgraph_3,5,5,71.2,20.117156856772777,0.0294206148047407,0.0,0.0,321
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,-1,5,2,subgraph_2,subgraph_1,5,5,53.0,15.4434452114805,0.0838419753917051,0.0,0.0,198
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,-1,5,2,subgraph_2,subgraph_3,5,5,106.6,13.049904214207858,0.1174413749809418,0.0,0.0,386
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,1,3,1,subgraph_1,subgraph_3,5,5,39.0,6.164414002968976,0.0743390682270363,0.0,0.0,157
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,1,3,1,subgraph_2,subgraph_1,5,5,15.8,7.463243262818116,0.0102712609970674,0.0,0.0,77
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,1,3,1,subgraph_2,subgraph_3,5,4,27.4,2.6076809620810595,0.3342463092463092,0.0,0.1,71
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,1,3,2,subgraph_1,subgraph_3,5,5,44.0,5.431390245600108,0.0274540030501777,0.0,0.0,204
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,1,3,2,subgraph_2,subgraph_1,5,5,38.6,11.88696765369537,0.0014285714285714,0.0,0.0,192
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,1,3,2,subgraph_2,subgraph_3,5,5,46.2,6.180614856144977,0.1118167695102521,0.0,0.0,176
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,1,5,1,subgraph_1,subgraph_3,5,5,65.2,8.228000972289685,0.0495852584496177,0.0,0.0,289
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,1,5,1,subgraph_2,subgraph_1,5,5,17.8,3.271085446759225,0.1510106107660455,0.0,0.0,63
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,1,5,1,subgraph_2,subgraph_3,5,5,56.0,12.083045973594572,0.0858522548951591,0.0,0.0,205
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,1,5,2,subgraph_1,subgraph_3,5,5,84.6,12.541929676090517,0.0444140375218534,0.0,0.0,369
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,1,5,2,subgraph_2,subgraph_1,5,5,62.6,14.892951352905172,0.0766706638043255,0.0,0.0,249
data/results/algo3/gpt-5/raw/method3_results_gpt5.csv,1,1,5,2,subgraph_2,subgraph_3,5,5,99.6,24.945941553687646,0.1764471606219582,0.0714285714285714,0.0,323
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,-1,3,1,subgraph_1,subgraph_3,5,5,4.2,1.6431676725154984,0.0683333333333333,0.0,0.0,17
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,-1,3,1,subgraph_2,subgraph_1,5,5,19.2,5.403702434442518,0.316653732512857,0.0,0.0,57
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,-1,3,1,subgraph_2,subgraph_3,5,5,8.8,3.03315017762062,0.2010777698393797,0.05,0.0,28
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,-1,3,2,subgraph_1,subgraph_3,5,5,6.8,2.6832815729997477,0.0322222222222222,0.0,0.0,31
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,-1,3,2,subgraph_2,subgraph_1,5,5,33.6,12.09545369136685,0.0884362117653765,0.0125,0.0,128
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,-1,3,2,subgraph_2,subgraph_3,5,5,20.6,4.39317652729776,0.1283146244436567,0.0222222222222222,0.0,76
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,-1,5,1,subgraph_1,subgraph_3,5,5,5.2,3.492849839314596,0.0211111111111111,0.0,0.0,24
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,-1,5,1,subgraph_2,subgraph_1,5,5,28.4,10.549881515922348,0.1825613123913794,0.0363636363636363,0.0,96
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,-1,5,1,subgraph_2,subgraph_3,5,5,12.2,5.06951674225463,0.1808798064680417,0.0333333333333333,0.0,41
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,-1,5,2,subgraph_1,subgraph_3,5,5,9.6,5.5497747702046425,0.0236455108359133,0.0,0.0,44
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,-1,5,2,subgraph_2,subgraph_1,5,5,55.2,15.336231610144653,0.1254413599409518,0.0222222222222222,0.0,198
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,-1,5,2,subgraph_2,subgraph_3,5,5,41.0,8.860022573334675,0.1533531278814267,0.0735294117647058,0.0,143
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,1,3,1,subgraph_1,subgraph_3,5,4,3.2,2.4899799195977463,0.1833333333333333,0.0,0.1,13
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,1,3,1,subgraph_2,subgraph_1,5,5,14.2,6.1400325732035,0.272853318250377,0.0384615384615384,0.0,38
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,1,3,1,subgraph_2,subgraph_3,5,5,10.6,3.286335345030997,0.1169360936496486,0.037037037037037,0.0,40
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,1,3,2,subgraph_1,subgraph_3,5,5,11.0,7.176350047203662,0.0218235485787667,0.0,0.0,52
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,1,3,2,subgraph_2,subgraph_1,5,5,22.6,6.877499545619759,0.0770209683803035,0.0172413793103448,0.0,96
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,1,3,2,subgraph_2,subgraph_3,5,5,19.2,3.7682887362833544,0.1505225573798548,0.0476190476190476,0.0,69
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,1,5,1,subgraph_1,subgraph_3,5,5,6.0,5.787918451395113,0.0666666666666666,0.0,0.0,28
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,1,5,1,subgraph_2,subgraph_1,5,5,30.0,6.244997998398398,0.1865006450308843,0.0166666666666666,0.0,102
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,1,5,1,subgraph_2,subgraph_3,5,5,16.4,7.436396977031283,0.0660761283265343,0.0,0.0,71
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,1,5,2,subgraph_1,subgraph_3,5,5,14.4,4.335896677735761,0.0083333333333333,0.0,0.0,70
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,1,5,2,subgraph_2,subgraph_1,5,5,47.4,14.99333185119305,0.0440937633546961,0.0111111111111111,0.0,212
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,-1,1,5,2,subgraph_2,subgraph_3,5,5,37.4,10.99090533122727,0.092262768466734,0.032258064516129,0.0,142
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,-1,3,1,subgraph_1,subgraph_3,5,5,13.4,2.9664793948382653,0.0382296738013616,0.0,0.0,60
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,-1,3,1,subgraph_2,subgraph_1,5,5,16.6,6.9498201415576215,0.0304646654158849,0.0,0.0,76
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,-1,3,1,subgraph_2,subgraph_3,5,5,11.8,4.764451699828638,0.2575832775420482,0.1034482758620689,0.0,40
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,-1,3,2,subgraph_1,subgraph_3,5,5,9.8,6.457553716385176,0.0339854111405835,0.0,0.0,43
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,-1,3,2,subgraph_2,subgraph_1,5,5,22.0,16.852299546352718,0.1072762717419975,0.046875,0.0,93
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,-1,3,2,subgraph_2,subgraph_3,5,5,22.8,2.4899799195977463,0.0601074663716467,0.0,0.0,97
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,-1,5,1,subgraph_1,subgraph_3,5,5,13.2,7.395944834840239,0.0728431372549019,0.0,0.0,56
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,-1,5,1,subgraph_2,subgraph_1,5,5,26.6,7.46993975879324,0.0737844678658978,0.0,0.0,103
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,-1,5,1,subgraph_2,subgraph_3,5,5,21.2,7.328028384224504,0.0577372295680658,0.0,0.0,90
data/results/algo3/openai-gpt-4o/raw/method3_results_openai-gpt-4o.csv,1,-1,5,2,subgraph_1,subgraph_3,5,5,18.0,5.196152422706632,0.0456742502666415,0.0,0.0,79
